date,0
1990-01-31,0.0023222586293342442
1990-02-28,-0.00034724732089828274
1990-03-31,-0.005497520899519867
1990-04-30,0.003256712483341848
1990-05-31,-0.0038008190540000583
1990-06-30,-0.002666348319987196
1990-07-31,-0.0031987777393337165
1990-08-31,-0.010123775206771615
1990-09-30,-0.00893264306346533
1990-10-31,0.00601055358046326
1990-11-30,0.0033371920748727977
1990-12-31,0.00848178389211662
1991-01-31,0.014797764648238274
1991-02-28,0.0056348646428538585
1991-03-31,0.0036700554006586705
1991-04-30,-0.0008129610907909915
1991-05-31,-0.00248394181093189
1991-06-30,0.0027641028891818398
1991-07-31,0.005638058478399226
1991-08-31,-0.00412934805542937
1991-09-30,-0.0015887233299262343
1991-10-31,-0.008335397690925396
1991-11-30,0.008641205835113134
1991-12-31,0.010532176583447054
1992-01-31,0.01810684940493499
1992-02-29,0.0065686424911358
1992-03-31,0.005453966143176182
1992-04-30,0.0030326031941344646
1992-05-31,0.0014115497183664612
1992-06-30,0.0013058559267415666
1992-07-31,-0.004458257235589413
1992-08-31,0.0021712658699184102
1992-09-30,-0.0013104632624016252
1992-10-31,0.0023887189612481633
1992-11-30,0.005552583652326656
1992-12-31,0.00920530919375067
1993-01-31,0.01043347894851822
1993-02-28,0.0033461343681694946
1993-03-31,-0.0014842620419733823
1993-04-30,-0.0015912487988824573
1993-05-31,0.0037892319633557113
1993-06-30,0.0068845821347593905
1993-07-31,-0.0006681327205235081
1993-08-31,0.001588241080938413
1993-09-30,0.0020143854288561442
1993-10-31,-0.0011131243969875325
1993-11-30,0.0027251953059651275
1993-12-31,0.003612782012949201
1994-01-31,0.0015322831972819017
1994-02-28,-0.006688558243247064
1994-03-31,0.004330042180212804
1994-04-30,-0.0003178384787961744
1994-05-31,-0.0005133219547967492
1994-06-30,0.0026140314423765782
1994-07-31,0.00485839183092969
1994-08-31,0.0020913130184934906
1994-09-30,-0.005337282016492776
1994-10-31,-0.005197389051596553
1994-11-30,0.0014825934586600313
1994-12-31,0.0001279656711707989
1995-01-31,0.004361267961147197
1995-02-28,-0.0003017332051091817
1995-03-31,0.002867591792634287
1995-04-30,0.000370347165563549
1995-05-31,0.0025240289797214023
1995-06-30,0.0023246089853492507
1995-07-31,0.007906601638184881
1995-08-31,0.0025109302189187566
1995-09-30,-0.003676456790328392
1995-10-31,0.001818984421502883
1995-11-30,0.0048094451615319205
1995-12-31,0.0021062757605017587
1996-01-31,-0.0017630434543997214
1996-02-29,0.0029268288685129723
1996-03-31,-0.0012072240413619631
1996-04-30,0.0049142392974831335
1996-05-31,0.00010122834535858209
1996-06-30,-8.543192089431302e-05
1996-07-31,-0.00043170919904657345
1996-08-31,-0.004085965186606426
1996-09-30,0.008681738214261651
1996-10-31,0.0012314649260169851
1996-11-30,0.005001806200746971
1996-12-31,-2.4383910450924938e-05
1997-01-31,0.00966056449612969
1997-02-28,-0.0007901234476350746
1997-03-31,0.0025239789507501666
1997-04-30,-9.660386632097699e-05
1997-05-31,0.008989848446116975
1997-06-30,-0.0017993476657657027
1997-07-31,0.0011027099081914967
1997-08-31,0.004222790620201408
1997-09-30,0.006650237751354761
1997-10-31,0.004021855176783084
1997-11-30,0.009045685535041193
1997-12-31,-0.0020748714683373
1998-01-31,0.0041998340866171695
1998-02-28,0.005193291098341494
1998-03-31,-0.00042864505161479703
1998-04-30,0.002241105993386403
1998-05-31,-0.0038995149605463102
1998-06-30,-0.007211923475819563
1998-07-31,-0.006272842584369545
1998-08-31,0.0023197163906928065
1998-09-30,0.007221081508497808
1998-10-31,0.004806267410200541
1998-11-30,0.003539476005869012
1998-12-31,-0.0011664310624975721
1999-01-31,-0.00831150570891097
1999-02-28,-0.009906814519783506
1999-03-31,0.005135341289464434
1999-04-30,0.0063857502542097
1999-05-31,0.0027080800158493803
1999-06-30,0.0006806767182150095
1999-07-31,-0.006223457551677002
1999-08-31,-0.007078366876836434
1999-09-30,-0.005028769888765752
1999-10-31,-0.010558776710674098
1999-11-30,-0.0033196745621500677
1999-12-31,0.0040929952457418785
2000-01-31,-0.003653399461377547
2000-02-29,-0.005374507137879141
2000-03-31,0.005202928327515251
2000-04-30,-0.003910067889243203
2000-05-31,-0.004121161179202034
2000-06-30,0.016683524923969583
2000-07-31,0.002884829482615804
2000-08-31,0.007597715574086828
2000-09-30,0.006586205542486618
2000-10-31,0.018606705055785232
2000-11-30,0.020699903999010835
2000-12-31,-0.00934085320031386
2001-01-31,0.024810140324423045
2001-02-28,0.005239223876760893
2001-03-31,0.005273674155510789
2001-04-30,0.010442276733303458
2001-05-31,0.002443218861697609
2001-06-30,0.015310827035045611
2001-07-31,0.01615836754927952
2001-08-31,0.0022440106756547876
2001-09-30,-0.00361432520839337
2001-10-31,0.004288210824476399
2001-11-30,0.005335664334088312
2001-12-31,0.010986295808609735
2002-01-31,0.0233238618929324
2002-02-28,0.009203537605108622
2002-03-31,0.021206852799407108
2002-04-30,0.000931606891498945
2002-05-31,0.007636823797010985
2002-06-30,-0.011858692695245008
2002-07-31,0.0009437944104748529
2002-08-31,-0.007366196354750296
2002-09-30,0.0027466660742985934
2002-10-31,0.0018975518813453154
2002-11-30,-0.0060312525577652905
2002-12-31,-0.0032790620933241727
2003-01-31,-0.004537621087899258
2003-02-28,-0.00031804540491444484
2003-03-31,0.00315096712197856
2003-04-30,0.0009814298892555206
2003-05-31,0.0032494439398329327
2003-06-30,0.0043415911394949075
2003-07-31,0.0035738473945608022
2003-08-31,0.0018174989368610543
2003-09-30,0.008603109419119336
2003-10-31,0.006194289796120404
2003-11-30,0.0014137149189785408
2003-12-31,0.006587166990838893
2004-01-31,0.0028741715398435098
2004-02-29,0.002199069093512597
