date,Static FF5,Method A,Method B,Method C,Pure ensemble,Inertia,MPSIF backtest,MPSIF + overlay
2007-07-31,-0.006200000000000001,0.007307871429184961,0.0018799999999999997,-6.114667000082893e-05,0.0030422415863947103,-0.0031305733350004148,-0.0477277516320952,-0.023894449151048016
2007-08-31,-0.00964,0.018276456612142587,0.0015600000000000002,-0.0009920589322305537,0.006281465893304011,-0.0053160294661152765,-0.0094042747998856,-0.0051981668660580765
2007-10-31,-0.01482,-0.00653319733253421,-0.01542,-0.0015296838545859935,-0.0078276270623734,-0.008174841927292996,0.0287218956517854,0.013596105898599704
2007-11-30,-0.0027400000000000002,-0.0006711820215175666,-0.00138,-0.0007027908116500244,-0.0009179909443891971,-0.0017213954058250124,-0.0647015596520301,-0.03270217523184006
2007-12-31,0.002459999999999999,-0.02246233988785433,-0.013900000000000001,0.0004146276319641295,-0.011982570751963401,0.0014373138159820642,0.0413234713197178,0.020869049475840964
2008-01-31,-0.0087,0.005298474228659266,-0.00746,-0.00250455517352173,-0.0015553603149541545,-0.005602277586760865,-0.114094656723973,-0.05829960594874736
2008-02-29,0.00264,-0.002547683136163137,-0.0006999999999999998,0.0007322999935651662,-0.0008384610475326567,0.0016861499967825832,-0.0056444441018758,-0.0024560720541553166
2008-03-31,0.0034800000000000018,-0.000817081843541178,0.006900000000000001,0.0029562733256364624,0.003013063827365095,0.003218136662818232,-0.0149681648080633,-0.006005945741213418
2008-04-30,0.00894,-0.007261843012277923,0.010100000000000001,0.004044002535629413,0.002294053174450497,0.006492001267814707,0.0954379347399684,0.0497409686377989
2008-06-30,0.01558,-0.012251878840805539,0.0079,0.002716338416553928,-0.0005451801414172033,0.009148169208276965,-0.0259653721166884,-0.011624516850067235
2008-07-31,0.017639999999999996,-0.0020586938965394394,0.01094,0.001443953198009206,0.0034417531004899225,0.009541976599004602,-0.1091816202648776,-0.0538688335334342
2008-09-30,-0.03608,0.022517056315671143,0.0054600000000000004,0.0004950960132705127,0.009490717442980552,-0.017792451993364745,-0.1817208058812011,-0.09061285493396529
2008-10-31,-0.02178,-0.007193261909084694,-0.015479999999999999,-0.005602562275507627,-0.009425274728197439,-0.013691281137753815,-0.2107729889891172,-0.10818777563231241
2008-12-31,-0.044719999999999996,-0.004590822611735402,-0.02036,-0.002867249321484849,-0.00927269064440675,-0.023793624660742422,0.0059640204439372,0.0015483855612261756
2009-03-31,0.04906,-0.023265031604562218,0.016959999999999996,0.0012823016519402652,-0.0016742433175406524,0.025171150825970132,0.0514015615730927,0.02634193161251648
2009-04-30,0.0011399999999999993,-0.00818583035581844,-0.010080000000000002,0.000506728589042851,-0.005919700588925197,0.0008233642945214251,0.0175930454864453,0.009049887037744075
2009-06-30,0.035519999999999996,-0.0077292904749860945,0.005640000000000001,-8.036796507066734e-05,-0.0007232194800189203,0.017719816017464664,0.0366377259736484,0.018278679004288867
2009-07-31,0.022560000000000004,0.010203170473895119,0.0006999999999999999,0.004747568201204171,0.005216912891699763,0.013653784100602088,0.0450848461357655,0.024916207168484836
2009-08-31,0.01888,-0.007024779652507416,0.010719999999999999,0.0018725008920422715,0.0018559070798449514,0.010376250446021137,0.0197342922745789,0.010803396583310585
2009-09-30,-0.017660000000000002,-0.009722543172185715,-0.0028600000000000014,-0.007088914809839345,-0.006557152660675021,-0.012374457404919673,0.028814938981541,0.010863012085850828
2009-11-30,0.018779999999999998,-0.001418978078001678,0.017759999999999998,0.005131607132454847,0.007157543018151055,0.011955803566227424,0.0532839908915798,0.029207799012017324
2009-12-31,-0.006380000000000001,0.006958853127583142,0.00031999999999999997,0.0008742747214373073,0.0027177092830068163,-0.002752862639281347,0.0701846719608264,0.03552947334113185
2010-03-31,0.02456,-0.00040853257289554803,0.02456,0.0,0.008050489142368151,0.01228,0.1044413281583018,0.0522206640791509
2010-04-30,-0.018480000000000003,-0.007527062466252553,0.0021200000000000004,-0.0029010455786803425,-0.0027693693483109654,-0.010690522789340172,0.0187091899574729,0.00790407218939628
2010-06-30,0.0173,-0.016899246916034612,0.01384,0.005422746293488824,0.0007878331258180706,0.011361373146744413,-0.0977357673757475,-0.04615651054112934
2010-08-31,0.02074,-0.0183957882722965,0.01872,0.011993339470783045,0.004105850399495515,0.016366669735391522,-0.0740957991069526,-0.03105122981808478
2010-09-30,0.00608,-0.009156082460730217,0.0092,0.003617826970565387,0.0012205815032783898,0.004848913485282694,0.1208362140820873,0.062227020526326345
2010-11-30,0.022199999999999998,-0.007724702856871518,0.01558,0.006966586368738664,0.004940627837289049,0.014583293184369331,0.0217340886393076,0.014350337504023132
2010-12-31,0.0009,-0.0048505317076965645,0.0009,0.0011269258869057001,-0.0009412019402636216,0.00101346294345285,0.0883978504768233,0.0447623881818645
2011-01-31,0.01064,-0.003346570034695588,0.0003799999999999998,0.0020277522976131527,-0.00031293924569414524,0.006333876148806577,0.0201898897985977,0.011108821048105427
2011-02-28,0.00568,0.0003488573331690096,0.00568,-0.0008219533298609256,0.0017356346677693615,0.0024290233350695374,0.0469803814880123,0.023079214079075688
2011-03-31,0.00038000000000000045,-0.00015912123347251294,0.00038000000000000045,0.00027102967597693306,0.00016396948083480687,0.00032551483798846676,0.0149475257839983,0.007609277729987617
2011-05-31,-0.002059999999999999,-0.0019221616576869526,-0.002059999999999999,-0.00012710866125134626,-0.0013697567729794326,-0.0010935543306256725,0.0030247887142885,0.001448840026518577
2011-06-30,-0.006840000000000001,-0.00035264293115059507,-0.00338,-0.0008346332883138605,-0.001522425406488152,-0.0038373166441569304,-0.0088236597176448,-0.00482914650297933
2011-08-31,-0.020900000000000002,0.016333850755730357,-0.01514,-0.0005285959151223348,0.00022175161353600725,-0.010714297957561169,-0.088083976067373,-0.04430628599124767
2011-09-30,0.02334,-0.020931052574898613,0.02268,0.01770271233663087,0.006483886587244085,0.020521356168315436,-0.1653473831166505,-0.07382233539000982
2011-10-31,0.00458,-0.004563148834491999,-0.00114,-8.946634157563524e-05,-0.0019308717253558782,0.0022452668292121825,0.214205680081517,0.10705810686997068
2011-11-30,0.01106,-0.010090593896518191,0.005860000000000001,0.0002065953680635038,-0.001341332842818229,0.005633297684031752,-0.0282141833866652,-0.014003794009300848
2012-01-31,0.005420000000000002,-0.00500524751898041,0.004580000000000002,0.0010712536144529229,0.00021533536515750488,0.0032456268072264625,0.0319285391303141,0.01649989637238351
2012-02-29,0.007819999999999999,-0.006597356019081004,0.006659999999999999,0.00336836944338866,0.001143671141435885,0.00559418472169433,0.0653980901805595,0.03438322981197408
2012-04-30,-0.005619999999999999,-0.0009599985266308661,0.0039,0.0015792556549411537,0.0015064190427700958,-0.0020203721725294225,0.0225545314955263,0.012066893575233727
2012-05-31,0.00946,-0.008606577803356755,-0.00034,0.004992474091098377,-0.0013180345707527925,0.0072262370455491885,-0.0585320904683712,-0.02676980818863641
2012-07-31,0.0036999999999999997,-0.0017390794828990703,-0.0021199999999999995,0.0009723919760098509,-0.0009622291689630729,0.0023361959880049254,0.0173118950430372,0.009142143509523526
2012-08-31,0.010360000000000003,-0.006170338699095906,0.004,0.002501996880759495,0.00011055272722119633,0.0064309984403797486,0.0266749946053192,0.014588495743039349
2012-10-31,0.0030200000000000005,-0.001758147766475343,0.00238,0.0012226215362883721,0.0006148245899376764,0.0021213107681441862,-0.009098986087098,-0.0039381822754048145
2012-11-30,0.01132,-0.004842345182131226,0.00276,0.0015042700366398904,-0.00019269171516377872,0.006412135018319946,0.0230551343813167,0.012279702208978295
2012-12-31,0.013020000000000004,0.007400728851320479,-0.0031799999999999997,0.004465141739378417,0.002895290196899632,0.008742570869689211,0.0203762714901194,0.012420706614748908
2013-01-31,0.0025399999999999997,0.00021681449889057112,0.0025399999999999997,-0.00034665476266718397,0.000803386578741129,0.001096672618666408,0.077505730739202,0.03857953798826741
2013-02-28,0.012740000000000001,-0.0010326020163691657,0.01098,0.0008578267972414337,0.0036017415936240894,0.006798913398620717,0.0221451397752494,0.011501483286245418
2013-04-30,0.009139999999999999,0.0013313610601914977,0.009139999999999999,0.0019237586378771467,0.004131706566022881,0.0055318793189385726,0.0285537889216289,0.015238773779753023
2013-05-31,-0.00010000000000000002,-0.003359083701335574,-0.00296,-0.0006112561801471302,-0.002310113293827568,-0.0003556280900735651,0.0340193886383973,0.016704066229125084
2013-07-31,-0.01386,0.004017830206188032,-0.01386,-2.122244650336915e-06,-0.003281430679487435,-0.006931061122325169,0.0657450205111834,0.032871449133266534
2013-09-30,0.01506,-0.0026356066678399287,0.00956,0.0008262381050963694,0.002583543812418814,0.007943119052548185,0.0452217095574263,0.023023973831261334
2013-10-31,0.01014,0.0005862609998933445,0.01014,0.00038069888734513656,0.0037023199624128273,0.005260349443672568,0.0507548866886525,0.025567792787998818
2013-12-31,-0.02028,0.007847607703670918,-0.02028,-0.0023117914201018263,-0.004914727905476969,-0.011295895710050912,0.0169906915084703,0.007339450044184237
2014-01-31,0.007339999999999999,0.008381158106487879,0.007079999999999998,-0.00048209714969465404,0.004993020318931074,0.0034289514251526726,-0.022929027908083,-0.011705562528888826
2014-02-28,0.016239999999999997,-0.013266868171628712,0.016239999999999997,-0.0010022440685724132,0.000656962586599624,0.007618877965713792,0.0579872905946645,0.028492523263046046
2014-03-31,0.0025800000000000007,-0.0005939579928211224,0.0025800000000000007,0.0021097382119123218,0.0013652600730304002,0.0023448691059561612,0.0128433499107287,0.007476544061320511
2014-04-30,-0.00194,0.007396099573672871,-0.00194,-0.0002786518439001428,0.0017258159099242428,-0.0011093259219500714,-0.0038080860186726,-0.002043368931286371
2014-06-30,-0.00974,-0.0034204174275702637,-0.00974,-0.0019098027903888116,-0.0050234067393196925,-0.005824901395194406,0.0407555743333267,0.019422885771468945
2014-07-31,0.00526,0.010489607592985502,-0.0038,-0.0005710498059283464,0.0020395192623523855,0.002344475097035827,-0.0293388198031289,-0.014954934804528622
2014-09-30,0.008719999999999999,0.007654842053579204,0.0013999999999999996,-0.001376865813941501,0.0025593254132125678,0.003671567093029249,-0.0273155373671186,-0.014346201590530051
2014-10-31,-0.0023199999999999996,0.003252326408129721,0.0005200000000000003,0.0013886871552071045,0.0017203378544456086,-0.0004656564223964475,0.0227513885631758,0.012070037859191451
2014-12-31,-0.01506,-0.0022324991925991417,-0.0030199999999999992,0.0,-0.0017508330641997135,-0.00753,-0.0144242608680234,-0.0072121304340117
2015-03-31,-0.002359999999999999,-0.0028951378418133286,-0.002359999999999999,0.00014489472820945352,-0.0017034143712012914,-0.0011075526358952726,-0.0070251216276664,-0.0034401134497284735
2015-04-30,-0.0030000000000000005,0.00933315161713434,-0.0030000000000000005,-0.00024513100527151423,0.002029340203954275,-0.0016225655026357573,-0.0190045259967444,-0.009624828501007958
2015-06-30,-0.0186,0.010875149851551209,-0.009439999999999999,-0.0029808704953691537,-0.0005152402146059812,-0.010790435247684575,-0.01002372550986,-0.006502298002614577
2015-07-31,-0.0020599999999999998,-0.01585702821422756,-0.0033799999999999998,0.0,-0.0064123427380758545,-0.0010299999999999999,0.009152406042132,0.004576203021066
2015-08-31,-0.0082,-0.005786728014169891,0.0036000000000000003,0.0005952524204547091,-0.000530491864571727,-0.0038023737897726457,-0.0499737300239482,-0.024689238801746744
2015-09-30,0.01356,-0.00456206712333707,0.014499999999999999,0.002811956248123058,0.0042499630415953294,0.008185978124061528,-0.0063051958861356,-0.001746619819006271
2015-11-30,-0.014419999999999999,0.0030050402574076924,-0.00928,-0.0031991784795359956,-0.0031580460740427674,-0.008809589239767997,0.0038539192963795,0.00032737040842175215
2015-12-31,-0.0025399999999999993,-0.010811840597718581,-0.0025399999999999993,-0.0007089351763758533,-0.004686925258031478,-0.0016244675881879264,-0.0106481942806355,-0.005678564728505677
2016-02-29,0.01972,-0.008303651934827714,0.01726,0.0006662344172414048,0.003207527494137897,0.010193117208620704,0.0088175063106408,0.0047418703639411025
2016-03-31,0.008560000000000002,-0.005551031676395386,0.01426,0.002400088804952197,0.00370301904285227,0.005480044402476099,0.0622841173140739,0.032342103059513044
2016-05-31,0.0045,-0.0035102430690062735,0.0045,0.0,0.00032991897699790874,0.00225,0.0235635249593115,0.01178176247965575
2016-06-30,0.01064,-0.00035775305014722723,0.01064,-0.001089751165046481,0.003064165261602097,0.004775124417476759,0.0342102977517011,0.016560273293327307
2016-08-31,-0.0025199999999999992,0.0030305406268833113,-0.0030599999999999994,-0.0018372202711343672,-0.0006222265480836851,-0.0021786101355671834,-0.0179389229613917,-0.009888071616263032
2016-09-30,-0.0013599999999999977,-0.005107378716962612,0.002660000000000002,0.0018944853831675164,-0.00018429777793169773,0.00026724269158375934,0.0024937523987469,0.0021941188909572083
2016-10-31,0.04713999999999999,-0.006486678186147928,0.023519999999999996,0.0,0.005677773937950689,0.023569999999999994,-0.0269986457662591,-0.01349932288312955
2016-11-30,0.01328,0.008008923599232425,0.012399999999999998,0.002027809632260082,0.007478911077164169,0.007653904816130042,0.0189961575138935,0.010511983573076792
2017-01-31,-0.0032000000000000006,0.005092560280251517,-0.0032000000000000006,-0.002952158788181293,-0.000353199502643259,-0.003076079394090647,0.0346052932195234,0.015826567215671054
2017-02-28,-0.005460000000000001,-0.003582202825085747,-0.005460000000000001,-0.005062892296468184,-0.004701698373851311,-0.005261446148234093,0.0189319501756088,0.006934528939570309
2017-03-31,-0.0007399999999999997,-0.00190973036178634,-0.0007399999999999997,-0.0009508824466457298,-0.0012002042694773563,-0.0008454412233228647,7.657810151886807e-05,-0.0004371521725634309
2017-05-31,0.0051600000000000005,0.005347128243037011,0.0051600000000000005,0.0,0.003502376081012337,0.0025800000000000003,0.003786703015517,0.0018933515077585
2017-06-30,-0.00178,0.006326027132035325,-0.00148,-0.00010574321275915499,0.0015800946397587232,-0.0009428716063795775,0.0071747608804107,0.0035345088338257723
2017-07-31,-0.01192,0.006359388876446159,-0.00826,-0.0012504597228106171,-0.0010503569487881525,-0.006585229861405309,0.0324637824171549,0.01560666134717214
2017-08-31,0.02098,-0.002537125942574368,0.011460000000000001,0.004672448244511012,0.004531774100645549,0.012826224122255505,-0.0187996706090195,-0.007063611182254244
2017-10-31,0.011479999999999999,-0.0003679774462602352,0.005999999999999999,-0.00029887031283117006,0.0017777174136361978,0.005590564843584414,0.0245363114504437,0.012118720568806265
2017-11-30,0.00516,-0.0006148871119192904,0.00516,0.0009255299963558502,0.0018235476281455198,0.0030427649981779247,0.0395552521047142,0.020240391050535027
2018-01-31,-0.012460000000000002,-0.0014486176395537794,-0.013140000000000002,-0.0022513121246907734,-0.005613309921414851,-0.007355656062345388,0.050790512276547,0.024269600075928113
2018-02-28,0.0014400000000000003,-0.007155547327547293,-0.00552,0.0005280128933026576,-0.004049178144748212,0.000984006446651329,-0.0366085006968979,-0.018040243901797624
2018-04-30,0.0014600000000000008,0.009075001394780154,0.00542,-0.00565221072598932,0.0029475968895969445,-0.0020961053629946595,-0.0106124312298251,-0.00813232097790721
2018-05-31,-8.000000000000021e-05,0.001984894372454838,-0.00162,0.0003712822117665747,0.00024539219474047086,0.00014564110588328726,0.0322903085482833,0.016330795380024937
2018-07-31,-0.00532,0.016956694555014397,-0.00474,0.002465663858059461,0.004894119471024618,-0.0014271680709702695,0.026784973188147,0.014625318523103231
2018-08-31,-0.004080000000000002,0.001350107612541457,-0.0018200000000000004,2.370292923970125e-05,-0.00014872981940628076,-0.0020281485353801504,0.0227245023264214,0.01137410262783055
2018-10-31,0.0021000000000000003,-0.0009575865731383901,0.0022,5.681106903890363e-05,0.0004330748319668379,0.0010784055345194519,-0.1099415583679171,-0.054942373649439095
2018-11-30,-0.02814,0.012418082098142057,-0.023,-0.009889407576516674,-0.006823775159458205,-0.019014703788258334,-0.0109533253121696,-0.010421366444343137
2018-12-31,0.016999999999999998,-0.015638305282496625,0.011959999999999998,-0.0002011852320624201,-0.0012931635048530155,0.008399407383968788,-0.1143432028883157,-0.05727219406018906
2019-01-31,0.0021999999999999997,-0.002245500529527155,0.0018799999999999997,0.005967025695910052,0.0018671750554609655,0.004083512847955026,0.0931995626603549,0.049583294178132474
2019-02-28,-0.01316,0.00919909359875632,-0.00664,-0.0035129612128817094,-0.0003179558713751296,-0.008336480606440854,0.0161440634873323,0.006315551137225295
2019-04-30,-0.0193,0.008393816382941687,-0.01696,-0.004981918772536823,-0.004516034129865045,-0.012140959386268413,0.0065890914069968,0.0008035863172299886
2019-05-31,0.012879999999999999,-0.01342317427743503,0.012879999999999999,0.007131315324140945,0.0021960470155686384,0.010005657662070472,-0.0457808653372934,-0.019324775006576228
2019-07-31,-0.02132,0.0165969898926234,-0.012839999999999999,-0.0006423881393762848,0.0010382005844157048,-0.010981194069688142,0.0097887342046958,0.0045731730326597575
2019-09-30,-0.0004,-0.0059178576567171185,0.00166,-0.001715552838088824,-0.001991136831601981,-0.001057776419044412,0.0184601511549037,0.008372299158407438
2019-10-31,-0.0010399999999999997,-8.463596187725901e-05,-0.0018199999999999998,-0.0012742561309847706,-0.0010596306976206765,-0.0011571280654923853,-0.0059952328480307,-0.003634744489507735
2019-12-31,-0.02812,0.006804575154312801,-0.01938,-0.004245168895638947,-0.005606864580442049,-0.016182584447819472,0.0247644171318712,0.010259624118116126
2020-01-31,-0.0317,-0.007336251159234993,-0.01556,-0.0034031588039228977,-0.008766469987719296,-0.017551579401961448,0.0049094885134474,0.0007531648547622512
2020-03-31,0.033100000000000004,-0.029448553441470387,0.03268,0.019490664477656832,0.007574037012062149,0.02629533223882842,-0.1721950813919922,-0.07635220845716768
2020-04-30,0.0006199999999999984,-0.013461209539072094,0.01502,-0.006189038080273749,-0.0015434158731152808,-0.0027845190401368752,0.1338341230111806,0.06382254246545344
2020-06-30,0.0051,-0.015972116800530973,0.00722,0.006260410512339628,-0.000830568762730448,0.005680205256169814,-0.0081608038993689,-0.0009501966935146358
2020-07-31,0.012939999999999997,-0.02271576487938775,0.01044,0.004248244551864273,-0.0026758401091744924,0.008594122275932134,0.0604674587050689,0.032357851628466584
