date,MKT_RF,SMB,HML,RMW,CMA
1990-01-31,0.008294667024137168,-0.008472688873590633,0.0032940326388112453,-0.00011052600653566226,-0.0037469510564252504
1990-02-28,0.01643919607585333,-0.007604683476359974,-0.01710641995788986,-0.005688318398569527,-0.005623245565091339
1990-03-31,-0.010095369000000064,-0.0008781216694037187,0.014135175072467315,-0.0012950803280530729,-0.0032889906210562623
1990-04-30,0.04094596684634603,-0.0027299554699075175,-0.015129473816581595,-0.004778463012059263,-0.00844142114673777
1990-05-31,-0.0027545002733948233,-0.0010616683578424145,-0.0011988250198722182,-0.0006247727404289629,-0.0013969379865117067
1990-06-30,-0.006403696937165138,-0.0006643974144812339,3.1517633135316693e-06,-3.475303747450265e-05,-5.586747479044939e-06
1990-07-31,0.0522105920786542,-0.008429130432699118,0.006120076881640395,0.001460229872484985,0.013854884611659925
1990-08-31,-0.041604226571961056,-0.012934901483143956,-0.00031830640089505996,-0.0001862521217584569,0.008505845139109331
1990-09-30,-0.013623311490531772,-0.02812617308644825,-0.00043842014791061975,-0.00722514427517212,-0.0006615179687454054
1990-10-31,0.04816974296963504,-0.000189445437652101,0.017209356806299515,0.0012637267234442758,0.00021935681242686952
1990-11-30,0.01275804302584203,0.0012265593052004735,-0.009071515964878377,0.005843789448688307,-3.4922633909707795e-05
1990-12-31,0.02521983682252054,0.004691016408014698,0.0013231064546873257,-0.00501336641867123,0.014251926766738022
1991-01-31,0.03996044134263925,0.0038044087804344497,8.818983511834852e-05,-0.00044534939211985145,0.001972220481019514
1991-02-28,0.021072011338092268,0.0030171294667648346,-0.004649547098956345,0.001779758242772938,-0.002626177303270057
1991-03-31,-0.0011103958060284494,0.0022063819249613014,0.0031271180549477086,0.0018054419604761588,-0.0007766183677728046
1991-04-30,-0.024457070717167725,-0.0003123767181518735,-0.003171208843988179,-0.006816279507246758,-0.004732611539516025
1991-05-31,-0.014539871458518065,-0.0010122615090273018,0.0018538122032542453,-0.0016970542134166643,0.0008965698373407384
1991-06-30,0.007452544596177362,0.000713195363209642,-0.00127246487928426,0.0019844401734775514,-0.002571503869494704
1991-07-31,0.017108016767954363,-0.0012323485459156348,0.0020811067735840073,0.0027431042892621994,0.00016372170537366573
1991-08-31,-0.001922598663953575,-0.00649255808629515,-0.005536296806406624,0.002113778903391693,-0.00010460115747308653
1991-09-30,-0.003089387147358841,-0.0008852582411580848,-0.002543814315798392,-0.00603204380179987,-0.001806654235191337
1991-10-31,-0.012699658030279413,-0.004077327538955154,-0.010705327925039145,0.002936674696890143,-0.0007073545553789882
1991-11-30,0.03365502238172374,-0.01946625948550938,0.0038347469220816168,0.004679761423427816,0.015063005341135296
1991-12-31,-0.0031638222283820565,-0.03489918730616479,-0.03187616522067788,0.00427920281822555,0.01574508077942313
1992-01-31,0.0023983109655467956,0.006224165790907079,0.04907965759910661,-0.00045120302083448855,0.010213732673949188
1992-02-29,0.008584837568470302,-0.0016470452539192489,0.027252040670892767,1.1882849912828381e-05,0.01372471381918927
1992-03-31,0.0035254318569557285,-0.007583219091310774,0.0171582069150897,-0.010005762691811679,0.013115964400076853
1992-04-30,0.0001582262624963139,2.7566411092723624e-05,0.009260503232289692,0.004201687511094178,0.004144974143143383
1992-05-31,-0.003264279591779039,0.006098389195960195,0.013341143851192248,0.0002473347932153328,0.006829926534611506
1992-06-30,-0.018815020384768046,0.0015647482343396175,0.00027886732913312426,-0.002523136234335769,0.0024308747137942867
1992-07-31,0.006710905877420076,0.0017088237705585997,-0.008930362841645244,-0.022407310965804773,-0.0044053379786044055
1992-08-31,-0.007523361535241898,-0.0017251323806442296,-0.0003860795490790174,0.006008718487973439,7.839570461718961e-05
1992-09-30,-0.003780880313084686,-0.009493288031992604,-0.0121941756837832,0.00037899448252137606,-0.0029428358670658423
1992-10-31,-0.004198175268973254,-0.013050291927927603,-0.0038270967841951614,0.0009669299594360868,-0.0004404099244425535
1992-11-30,-0.010011425973332806,0.0012186909211226303,0.0003527620819656126,0.0011488504366019795,0.0008696714578050732
1992-12-31,-0.0061053102962844675,-0.006161990773403868,0.006243054520383258,-0.001630246703695756,0.001171628633138601
1993-01-31,-0.001010361305207912,0.02213123558611599,0.011621810700209588,-0.00011811656013196402,0.0022937516460339214
1993-02-28,-0.019240494275974327,-0.0005372026755473537,0.006095987168961924,9.44399244726487e-05,0.0038369087193984783
1993-03-31,0.0008924592792544481,0.006940031116370272,0.001479431214380781,0.01119364624647569,-0.00031049336065259666
1993-04-30,-0.014144975663978454,-0.008690031740780146,0.004038797485468903,-4.615585909665369e-05,0.00025968417791063587
1993-05-31,-0.0023120486469083443,-0.00032341655278663676,0.007452934013557754,0.0011628680212194711,-0.001757495410588963
1993-06-30,0.0026031538305673002,-0.001971760858861127,0.020029573936912813,0.0018539822658338672,0.008766554345137451
1993-07-31,-0.028026073547949653,-0.0007985717512775573,0.0010317756933310516,-0.004507218101385785,4.96102014590734e-05
1993-08-31,0.0007499707992877111,-0.012834989901427563,-0.0008191140698990448,0.001383598241489162,-0.0003796624347886484
1993-09-30,-0.005027079238496553,-0.0014072191022740143,0.009359329345172463,-3.834163924712757e-06,-0.0004203348256651117
